Date,aapl,cvx,ge
1999-5-11,11.09,31.31,25.11
1999-5-10,11.21,30.73,24.62
1999-5-7,11.37,30.29,24.89
1999-5-6,11.03,31.23,24.50
1999-5-5,11.65,31.95,24.67
1999-5-4,11.52,32.03,23.76
1999-5-3,12.28,32.58,23.91
1999-4-30,11.40,31.85,23.85
1999-4-29,10.66,33.06,24.36
1999-4-28,10.92,32.84,25.24
1999-4-27,11.34,31.59,25.47
1999-4-26,10.14,30.47,25.69
1999-4-23,9.71,30.61,25.55
1999-4-22,9.01,31.45,25.64
1999-4-21,8.52,30.77,25.71
1999-4-20,8.44,30.99,24.74
1999-4-19,8.40,32.55,23.71
1999-4-16,8.78,31.57,25.18
1999-4-15,8.86,30.57,25.47
1999-4-14,8.80,29.09,25.82
1999-4-13,8.58,30.17,26.47
1999-4-12,8.98,30.49,26.37
1999-4-9,9.11,30.01,25.40
1999-4-8,9.14,29.93,25.78
1999-4-7,9.20,28.71,25.92
1999-4-6,9.42,28.59,25.65
1999-4-5,9.18,28.93,25.95
1999-4-1,8.94,27.72,25.27
1999-3-31,8.91,28.33,25.04
1999-3-30,8.89,28.41,25.65
1999-3-29,8.77,28.61,25.35
1999-3-26,8.24,27.72,24.41
1999-3-25,8.38,27.76,24.56
1999-3-24,8.35,27.30,24.17
1999-3-23,8.18,27.89,24.12
1999-3-22,8.69,28.21,24.98
1999-3-19,8.30,27.94,25.35
1999-3-18,8.80,27.62,24.90
1999-3-17,8.44,27.34,24.55
1999-3-16,8.80,27.26,24.90
1999-3-15,8.44,26.94,24.93
1999-3-12,8.22,27.04,24.31
1999-3-11,7.98,27.16,24.24
1999-3-10,8.07,26.58,23.94
1999-3-9,8.46,25.52,24.00
1999-3-8,8.52,25.88,23.73
1999-3-5,8.22,25.96,23.47
1999-3-4,8.29,25.32,22.75
1999-3-3,8.47,24.90,22.28
1999-3-2,8.58,24.16,22.40
1999-3-1,8.36,24.28,22.77
1999-2-26,8.63,24.54,22.63
1999-2-25,9.15,25.06,22.64
1999-2-24,9.28,25.00,22.78
1999-2-23,9.53,25.16,23.23
1999-2-22,9.53,24.88,23.46
1999-2-19,9.22,24.56,22.64
1999-2-18,8.92,24.90,22.70
1999-2-17,9.17,24.70,22.40
1999-2-16,9.49,25.19,22.33
1999-2-12,9.34,25.30,22.02
1999-2-11,9.82,25.13,22.56
1999-2-10,9.49,24.83,22.09
1999-2-9,9.22,25.27,21.65
1999-2-8,9.35,25.90,22.01
1999-2-5,9.00,24.99,22.11
1999-2-4,9.39,24.38,22.58
1999-2-3,9.96,24.08,23.20
1999-2-2,9.71,23.74,23.01
1999-2-1,10.14,23.35,23.05
1999-1-29,10.21,23.60,23.66
1999-1-28,10.13,24.00,23.33
1999-1-27,9.94,24.24,22.90
1999-1-26,10.04,25.19,23.01
1999-1-25,9.76,25.30,22.67
1999-1-22,9.60,25.34,22.08
1999-1-21,9.62,25.03,22.40
1999-1-20,10.05,25.34,22.64
1999-1-19,10.13,25.52,22.88
1999-1-15,10.24,25.36,22.73
1999-1-14,10.25,25.30,21.89
1999-1-13,11.52,25.76,21.78
1999-1-12,11.43,26.00,22.05
1999-1-11,11.37,26.65,22.49
1999-1-8,11.15,26.59,23.09
1999-1-7,11.15,26.57,23.22
1999-1-6,10.35,26.37,23.61
1999-1-5,10.73,25.62,23.16
1999-1-4,10.22,26.00,22.68
1998-12-31,10.14,26.28,23.01
1998-12-30,9.93,26.67,23.08
1998-12-29,10.11,26.97,23.29
1998-12-28,10.13,27.03,22.86
1998-12-24,9.73,26.83,22.69
1998-12-23,9.86,26.93,22.79
1998-12-22,9.42,26.53,22.27
1998-12-21,8.69,26.61,22.11
1998-12-18,8.72,26.30,21.78
1998-12-17,8.29,26.17,21.20
1998-12-16,8.13,26.65,20.68
1998-12-15,8.32,26.30,20.93
1998-12-14,8.05,27.15,19.51
1998-12-11,8.36,27.23,20.02
1998-12-10,7.93,26.81,19.88
1998-12-9,7.93,27.31,20.23
1998-12-8,7.94,26.12,20.33
1998-12-7,8.36,26.04,20.41
1998-12-4,8.12,25.98,20.26
1998-12-3,8.35,25.34,19.80
1998-12-2,8.92,25.52,20.44
1998-12-1,8.46,25.96,20.48
1998-11-30,7.91,26.49,20.31
1998-11-27,8.69,27.13,20.75
1998-11-25,8.71,25.46,20.95
1998-11-24,8.91,25.22,21.19
1998-11-23,8.98,25.44,21.27
1998-11-20,8.75,25.62,20.84
1998-11-19,8.86,25.42,20.81
1998-11-18,8.78,25.52,20.62
1998-11-17,8.63,25.39,20.23
1998-11-16,8.92,26.18,20.33
1998-11-13,8.84,26.10,19.82
1998-11-12,8.43,26.10,19.47
1998-11-11,8.32,25.11,19.60
1998-11-10,8.71,25.31,20.02
1998-11-9,9.08,25.92,19.95
1998-11-6,9.43,26.19,20.31
1998-11-5,9.46,25.49,20.41
1998-11-4,9.59,25.03,19.95
1998-11-3,9.37,25.39,19.89
1998-11-2,9.32,25.51,19.64
1998-10-30,9.20,25.63,19.67
1998-10-29,9.03,25.11,19.51
1998-10-28,9.12,24.68,19.09
1998-10-27,8.73,24.88,19.22
1998-10-26,9.28,25.29,19.30
1998-10-23,8.80,25.45,19.46
1998-10-22,9.11,25.63,19.44
1998-10-21,9.20,27.43,18.85
1998-10-20,8.94,27.47,18.49
1998-10-19,9.29,27.14,18.74
1998-10-16,9.09,27.34,18.84
1998-10-15,9.08,26.96,18.43
1998-10-14,9.26,26.45,17.45
1998-10-13,9.60,26.27,17.11
1998-10-12,9.28,26.74,16.65
1998-10-9,8.71,26.94,16.30
1998-10-8,7.63,27.12,16.09
1998-10-7,7.91,27.47,16.86
1998-10-6,8.07,27.59,16.58
1998-10-5,7.98,27.96,16.41
1998-10-2,8.69,27.55,16.94
1998-10-1,8.84,26.41,16.99
1998-9-30,9.45,26.43,17.88
1998-9-29,9.79,27.67,18.63
1998-9-28,9.68,26.65,18.78
1998-9-25,9.60,26.21,18.60
1998-9-24,9.54,25.84,18.31
1998-9-23,9.49,26.63,18.83
1998-9-22,9.17,25.49,17.89
1998-9-21,9.15,25.86,17.75
1998-9-18,9.11,26.21,17.44
1998-9-17,8.92,25.63,17.53
1998-9-16,9.25,26.02,17.89
1998-9-15,9.46,25.98,17.48
1998-9-14,9.22,25.94,17.72
1998-9-11,9.32,25.94,17.75
1998-9-10,9.45,25.15,17.26
1998-9-9,9.26,25.23,17.96
1998-9-8,9.48,25.15,18.34
1998-9-4,8.71,24.48,16.99
1998-9-3,8.58,23.80,17.41
1998-9-2,8.81,23.30,18.00
1998-9-1,8.46,23.78,18.52
1998-8-31,7.73,23.29,17.92
1998-8-28,8.47,23.66,19.23
1998-8-27,9.29,23.74,19.39
1998-8-26,10.01,24.05,20.26
1998-8-25,10.11,24.58,20.23
1998-8-24,10.21,24.74,20.10
1998-8-21,10.66,25.21,20.07
1998-8-20,10.07,25.31,20.26
1998-8-19,10.16,25.37,20.44
1998-8-18,10.55,25.31,20.33
1998-8-17,10.39,25.29,20.00
1998-8-14,10.04,25.00,19.58
1998-8-13,9.77,24.90,19.68
1998-8-12,9.93,24.92,20.02
1998-8-11,9.66,24.77,19.56
1998-8-10,9.40,23.62,19.67
1998-8-7,9.04,24.14,19.74
1998-8-6,9.14,24.01,19.89
1998-8-5,8.92,24.56,19.43
1998-8-4,8.47,24.44,19.14
1998-8-3,8.71,25.31,20.05
1998-7-31,8.58,25.78,20.03
1998-7-30,9.04,26.62,20.45
1998-7-29,8.71,26.70,20.05
1998-7-28,8.33,26.70,20.34
1998-7-27,8.53,26.68,20.61
1998-7-24,8.60,25.90,20.54
1998-7-23,8.66,25.45,20.16
1998-7-22,8.67,26.25,20.47
1998-7-21,8.83,25.84,20.82
1998-7-20,8.98,25.59,21.39
1998-7-17,9.14,25.84,21.66
1998-7-16,9.29,25.94,21.45
1998-7-15,8.53,25.88,21.07
1998-7-14,8.29,25.65,21.29
1998-7-13,8.41,25.24,20.96
1998-7-10,7.94,25.55,21.01
1998-7-9,7.85,25.28,21.08
1998-7-8,8.07,25.96,20.90
1998-7-7,7.56,25.74,20.75
1998-7-6,7.53,26.41,20.58
1998-7-2,7.19,26.56,20.30
1998-7-1,7.42,26.51,20.36
1998-6-30,7.11,26.13,20.29
1998-6-29,7.11,25.74,20.29
1998-6-26,6.99,26.09,20.11
1998-6-25,7.08,26.27,20.04
1998-6-24,7.00,26.21,20.05
1998-6-23,6.89,26.23,19.67
1998-6-22,6.78,25.51,19.23
1998-6-19,6.71,25.37,19.42
1998-6-18,6.77,25.57,19.63
1998-6-17,6.97,26.12,19.55
1998-6-16,6.94,25.35,19.03
1998-6-15,6.81,24.79,18.72
1998-6-12,6.97,25.39,19.03
1998-6-11,6.89,24.36,18.79
1998-6-10,6.95,24.79,19.03
1998-6-9,7.00,24.96,18.93
1998-6-8,6.75,25.28,18.85
1998-6-5,6.66,25.74,18.92
1998-6-4,6.64,25.00,18.63
1998-6-3,6.52,24.63,18.15
1998-6-2,6.66,24.61,18.47
1998-6-1,6.50,24.65,18.50
1998-5-29,6.60,24.92,18.61
1998-5-28,6.80,25.04,18.83
1998-5-27,6.63,24.89,18.70
1998-5-26,6.61,24.69,18.49
1998-5-22,6.91,25.26,18.98
1998-5-21,7.15,25.20,19.19
1998-5-20,7.32,25.43,19.13
1998-5-19,7.28,25.65,18.50
1998-5-18,7.06,25.80,18.42
1998-5-15,7.32,26.33,18.44
1998-5-14,7.45,26.60,18.78
1998-5-13,7.54,26.20,18.89
1998-5-12,7.46,26.12,18.63
1998-5-11,7.67,26.33,18.57
1998-5-8,7.54,26.29,18.57
1998-5-7,7.48,26.18,18.28
1998-5-6,7.51,26.55,18.54
1998-5-5,7.36,26.70,18.60
1998-5-4,7.20,26.70,18.83
1998-5-1,6.94,26.76,18.98
1998-4-30,6.78,25.62,19.02
1998-4-29,6.69,25.79,18.38
1998-4-28,6.68,25.50,18.11
1998-4-27,6.88,25.83,18.40
1998-4-24,6.92,25.54,18.72
1998-4-23,6.86,26.10,18.85
1998-4-22,6.81,26.04,19.02
1998-4-21,7.19,26.32,19.21
1998-4-20,7.19,25.95,19.23
1998-4-17,6.92,25.83,19.48
1998-4-16,7.09,25.95,19.11
1998-4-15,6.80,24.80,19.32
1998-4-14,6.68,24.43,19.34
1998-4-13,6.55,24.43,19.38
1998-4-9,6.35,24.88,19.31
1998-4-8,6.19,24.49,19.23
1998-4-7,6.32,25.02,19.45
1998-4-6,6.50,24.82,19.38
1998-4-3,6.71,25.39,19.50
1998-4-2,6.77,25.85,19.59
1998-4-1,6.81,25.56,19.30
1998-3-31,6.81,24.88,19.24
1998-3-30,6.80,25.73,19.04
1998-3-27,6.68,25.71,18.64
1998-3-26,6.58,26.12,18.40
1998-3-25,6.73,25.97,18.31
1998-3-24,6.94,26.47,18.44
1998-3-23,6.47,26.91,17.96
1998-3-20,6.53,26.91,18.22
1998-3-19,6.63,25.97,17.87
1998-3-18,6.68,25.91,17.79
1998-3-17,6.53,25.42,17.86
1998-3-16,6.61,25.67,17.72
1998-3-13,6.72,25.67,17.48
1998-3-12,6.69,25.64,17.68
1998-3-11,6.47,26.02,17.64
1998-3-10,5.96,25.89,17.58
1998-3-9,5.64,25.39,17.52
1998-3-6,6.06,26.16,17.47
1998-3-5,5.96,26.20,17.05
1998-3-4,6.06,25.87,16.97
1998-3-3,5.73,25.95,17.18
1998-3-2,5.64,25.58,17.02
1998-2-27,5.85,25.05,17.29
1998-2-26,5.82,24.86,17.12
1998-2-25,5.53,24.63,17.15
1998-2-24,5.28,24.42,17.07
1998-2-23,5.27,23.86,17.28
1998-2-20,4.96,24.53,17.39
1998-2-19,5.07,24.28,17.30
1998-2-18,5.09,24.40,17.44
1998-2-17,4.86,23.80,17.36
1998-2-13,4.83,23.94,17.30
1998-2-12,4.80,23.78,17.46
1998-2-11,4.71,23.46,17.44
1998-2-10,4.82,23.21,17.23
1998-2-9,4.76,23.50,17.14
1998-2-6,4.58,23.88,17.28
1998-2-5,4.54,23.70,17.05
1998-2-4,4.52,23.36,17.09
1998-2-3,4.54,23.34,17.25
1998-2-2,4.38,23.24,17.47
1998-1-30,4.54,22.98,17.23
1998-1-29,4.58,23.65,17.15
1998-1-28,4.76,23.40,16.96
1998-1-27,4.74,23.50,16.96
1998-1-26,4.82,23.23,16.61
1998-1-23,4.83,22.75,16.47
1998-1-22,4.77,23.19,16.72
1998-1-21,4.69,23.67,16.80
1998-1-20,4.72,23.96,16.80
1998-1-16,4.66,23.59,16.31
1998-1-15,4.76,23.38,16.16
1998-1-14,4.89,23.21,16.54
1998-1-13,4.83,22.94,16.61
1998-1-12,4.52,22.53,16.55
1998-1-9,4.51,21.86,16.11
1998-1-8,4.51,22.59,16.51
1998-1-7,4.34,23.47,16.66
1998-1-6,4.69,22.67,16.52
1998-1-5,3.94,23.26,16.75
1998-1-2,4.03,23.96,16.46
1997-12-31,3.25,23.67,16.31
1997-12-30,3.27,23.99,16.54
1997-12-29,3.25,23.82,16.11
1997-12-26,3.30,23.15,15.68
1997-12-24,3.25,23.17,15.73
1997-12-23,3.21,22.86,15.73
1997-12-22,3.30,23.11,16.36
1997-12-19,3.39,22.80,16.16
1997-12-18,3.42,22.76,16.39
1997-12-17,3.45,23.01,16.61
1997-12-16,3.55,23.28,16.69
1997-12-15,3.45,23.42,16.52
1997-12-12,3.50,23.21,16.00
1997-12-11,3.61,23.84,16.05
1997-12-10,3.66,24.05,16.33
1997-12-9,3.78,24.13,16.52
1997-12-8,3.86,24.40,16.29
1997-12-5,3.92,24.36,16.26
1997-12-4,3.87,23.86,16.05
1997-12-3,3.90,24.15,16.16
1997-12-2,3.94,24.13,16.30
1997-12-1,4.40,24.47,16.39
1997-11-28,4.40,24.65,16.36
1997-11-26,4.34,24.53,16.26
1997-11-25,4.30,24.82,16.11
1997-11-24,4.37,25.47,15.86
1997-11-21,4.51,25.97,16.11
1997-11-20,4.58,25.88,15.93
1997-11-19,4.52,25.30,15.65
1997-11-18,4.48,25.38,15.40
1997-11-17,4.58,25.55,15.76
1997-11-14,4.57,25.62,15.35
1997-11-13,4.46,25.03,15.14
1997-11-12,4.37,24.99,14.56
1997-11-11,4.55,25.87,14.92
1997-11-10,4.63,25.58,14.84
1997-11-7,4.89,25.49,15.00
1997-11-6,4.71,25.72,15.22
1997-11-5,4.55,25.87,15.30
1997-11-4,4.45,26.31,15.15
1997-11-3,4.30,26.48,14.86
1997-10-31,4.22,25.32,14.31
1997-10-30,4.09,24.50,14.01
1997-10-29,4.34,24.71,14.36
1997-10-28,4.49,25.14,14.72
1997-10-27,4.15,24.42,13.71
1997-10-24,4.10,25.49,14.60
1997-10-23,4.40,25.49,14.92
1997-10-22,4.60,26.39,15.38
1997-10-21,4.72,26.80,15.64
1997-10-20,4.63,26.56,15.53
1997-10-17,4.99,25.64,15.36
1997-10-16,5.33,26.25,15.35
1997-10-15,5.90,26.46,15.22
1997-10-14,5.62,26.06,15.36
1997-10-13,5.62,26.10,15.36
1997-10-10,5.62,26.19,15.47
1997-10-9,5.39,26.54,15.64
1997-10-8,5.33,26.73,15.61
1997-10-7,5.40,27.07,15.94
1997-10-6,5.44,26.80,15.47
1997-10-3,5.48,26.21,15.29
1997-10-2,5.44,25.77,15.39
1997-10-1,5.34,25.98,15.18
1997-9-30,5.37,25.35,15.07
1997-9-29,5.47,25.79,15.29
1997-9-26,5.28,25.35,15.13
1997-9-25,5.23,25.24,14.75
1997-9-24,5.33,25.81,15.13
1997-9-23,5.39,26.08,15.25
1997-9-22,5.65,25.99,15.51
1997-9-19,5.44,26.65,15.48
1997-9-18,5.53,27.01,15.47
1997-9-17,5.40,26.44,15.37
1997-9-16,5.44,26.57,15.12
1997-9-15,5.33,25.20,14.64
1997-9-12,5.47,25.14,14.61
1997-9-11,5.54,24.67,14.34
1997-9-10,5.68,24.76,14.54
1997-9-9,5.40,24.91,14.72
1997-9-8,5.33,24.63,14.76
1997-9-5,5.50,23.92,14.61
1997-9-4,5.58,24.38,14.68
1997-9-3,5.58,24.48,14.78
1997-9-2,5.54,24.53,14.60
1997-8-29,5.39,23.64,13.80
1997-8-28,5.45,24.13,13.79
1997-8-27,5.62,24.40,13.84
1997-8-26,5.51,23.89,13.95
1997-8-25,5.71,23.98,14.14
1997-8-22,5.85,24.25,14.31
1997-8-21,5.95,24.04,14.54
1997-8-20,6.10,24.19,14.97
1997-8-19,6.06,24.10,14.64
1997-8-18,5.85,23.69,14.53
1997-8-15,5.76,23.38,13.98
1997-8-14,5.70,23.80,14.72
1997-8-13,5.85,23.93,14.72
1997-8-12,5.47,24.48,14.60
1997-8-11,6.09,24.25,14.91
1997-8-8,6.64,23.54,14.79
1997-8-7,7.23,23.63,15.05
1997-8-6,6.52,24.29,15.29
1997-8-5,4.89,24.20,14.94
1997-8-4,4.89,24.08,15.00
1997-8-1,4.76,23.82,15.25
1997-7-31,4.34,23.93,15.47
1997-7-30,4.30,24.08,15.60
1997-7-29,4.09,23.82,15.65
1997-7-28,4.07,23.72,15.78
1997-7-25,4.03,23.63,15.95
1997-7-24,3.92,23.29,15.85
1997-7-23,3.99,23.27,15.92
1997-7-22,4.10,23.51,15.85
1997-7-21,4.00,22.68,15.58
1997-7-18,4.30,22.91,15.69
1997-7-17,4.34,23.44,16.14
1997-7-16,4.07,23.50,16.32
1997-7-15,3.95,23.21,15.92
1997-7-14,3.87,22.97,15.66
1997-7-11,3.76,22.95,15.58
1997-7-10,3.28,22.61,15.33
1997-7-9,3.39,22.53,15.10
1997-7-8,3.41,22.95,15.33
1997-7-7,3.42,22.87,15.41
1997-7-3,3.39,22.98,15.30
1997-7-2,3.24,22.83,14.90
1997-7-1,3.27,22.85,14.61
1997-6-30,3.53,22.40,14.28
1997-6-27,3.64,22.04,14.35
1997-6-26,3.64,22.38,14.31
1997-6-25,3.75,22.36,14.36
1997-6-24,3.79,22.49,14.57
1997-6-23,3.81,22.04,14.39
1997-6-20,3.86,22.57,14.86
1997-6-19,3.90,22.53,14.75
1997-6-18,3.95,22.49,14.56
1997-6-17,4.05,23.06,14.61
1997-6-16,3.84,23.29,14.61
1997-6-13,3.92,23.02,14.53
1997-6-12,3.98,22.68,14.31
1997-6-11,4.04,22.38,13.98
1997-6-10,4.03,22.23,13.90
1997-6-9,4.12,21.77,13.81
1997-6-6,4.15,21.92,13.68
1997-6-5,4.14,21.81,13.24
1997-6-4,4.12,21.85,13.38
1997-6-3,4.14,21.62,13.32
1997-6-2,4.20,21.24,13.32
1997-5-30,4.12,21.21,13.27
1997-5-29,4.12,21.47,13.43
1997-5-28,4.21,21.24,13.40
1997-5-27,4.27,21.28,13.38
1997-5-23,4.18,21.51,13.49
1997-5-22,4.12,21.05,13.40
1997-5-21,4.18,21.24,13.57
1997-5-20,4.27,21.32,13.73
1997-5-19,4.21,21.39,13.40
1997-5-16,4.27,21.28,13.29
1997-5-15,4.40,21.29,13.62
1997-5-14,4.38,21.67,13.38
1997-5-13,4.35,21.78,13.35
1997-5-12,4.35,21.86,13.16
1997-5-9,4.23,21.44,12.80
1997-5-8,4.21,21.22,12.76
1997-5-7,4.09,20.92,12.72
1997-5-6,4.18,20.88,12.82
1997-5-5,4.21,21.07,12.80
1997-5-2,4.21,20.77,12.43
1997-5-1,4.21,20.43,12.06
1997-4-30,4.21,20.58,12.19
1997-4-29,4.38,20.39,12.15
1997-4-28,4.37,19.83,11.78
1997-4-25,4.34,19.76,11.70
1997-4-24,4.43,19.91,11.71
1997-4-23,4.49,20.02,11.77
1997-4-22,4.58,20.02,11.92
1997-4-21,4.46,19.46,11.47
1997-4-18,4.55,19.42,11.51
1997-4-17,4.71,19.12,11.41
1997-4-16,4.60,19.53,11.57
1997-4-15,4.57,19.27,11.30
1997-4-14,4.65,19.19,10.98
1997-4-11,4.52,18.70,10.75
1997-4-10,4.68,19.38,11.15
1997-4-9,4.71,19.61,11.19
1997-4-8,4.74,19.57,11.12
1997-4-7,4.83,19.53,11.04
1997-4-4,4.77,19.53,11.08
1997-4-3,4.68,19.34,10.81
1997-4-2,4.46,20.13,10.74
1997-4-1,4.34,20.69,10.83
1997-3-31,4.52,20.92,10.90
1997-3-27,4.61,20.92,11.12
1997-3-26,4.15,21.67,11.41
1997-3-25,4.09,21.52,11.53
1997-3-24,4.09,21.14,11.63
1997-3-21,4.12,20.81,11.29
1997-3-20,4.27,20.39,11.27
1997-3-19,3.99,20.36,11.37
1997-3-18,4.03,20.09,11.31
1997-3-17,4.09,20.17,11.47
1997-3-14,4.10,20.24,11.31
1997-3-13,4.06,19.91,11.38
1997-3-12,4.03,20.09,11.51
1997-3-11,4.06,20.21,11.55
1997-3-10,4.12,20.24,11.63
1997-3-7,4.09,19.87,11.57
1997-3-6,4.12,19.98,11.49
1997-3-5,4.21,19.64,11.38
1997-3-4,4.09,19.57,11.14
1997-3-3,3.99,19.72,11.30
1997-2-28,4.03,19.38,11.24
1997-2-27,4.21,19.94,11.49
1997-2-26,4.24,20.13,11.61
1997-2-25,4.18,20.47,11.59
1997-2-24,4.12,19.91,11.65
1997-2-21,4.06,20.09,11.49
1997-2-20,4.21,19.72,11.56
1997-2-19,4.37,20.21,11.75
1997-2-18,4.43,20.43,11.75
1997-2-14,4.04,20.38,11.63
1997-2-13,3.99,20.53,11.72
1997-2-12,3.90,20.60,11.57
1997-2-11,3.89,20.08,11.43
1997-2-10,3.87,19.41,11.35
1997-2-7,3.92,19.60,11.48
1997-2-6,3.96,19.49,11.37
1997-2-5,3.78,19.56,11.26
1997-2-4,3.81,19.82,11.35
1997-2-3,4.04,19.75,11.50
1997-1-31,4.12,19.78,11.31
1997-1-30,4.15,19.93,11.54
1997-1-29,4.12,19.86,11.33
1997-1-28,4.12,19.38,11.00
1997-1-27,4.12,19.75,10.97
1997-1-24,4.18,19.71,11.13
1997-1-23,4.27,19.67,11.38
1997-1-22,4.26,20.01,11.74
1997-1-21,4.27,20.16,11.53
1997-1-20,4.20,20.01,11.48
1997-1-17,4.15,20.08,11.33
1997-1-16,4.15,20.42,11.09
1997-1-15,4.27,20.42,11.24
1997-1-14,4.43,20.27,11.43
1997-1-13,4.49,20.31,11.28
1997-1-10,4.52,20.72,11.08
1997-1-9,4.40,20.38,11.05
1997-1-8,4.37,19.90,10.89
1997-1-7,4.34,20.20,11.04
1997-1-6,4.43,19.93,10.82
1997-1-3,5.39,19.71,10.83
1997-1-2,5.20,19.64,10.67
1996-12-31,5.17,19.38,10.81
1996-12-30,5.39,19.82,11.11
1996-12-27,5.73,19.67,11.20
1996-12-26,5.70,19.71,11.23
1996-12-24,5.73,19.53,11.09
1996-12-23,5.76,19.67,10.98
1996-12-20,5.82,19.64,11.12
1996-12-19,5.51,19.64,11.17
1996-12-18,5.73,19.11,10.79
1996-12-17,5.58,18.85,10.62
1996-12-16,5.61,18.82,10.34
1996-12-13,5.76,18.48,10.52
1996-12-12,5.91,18.26,10.52
1996-12-11,5.95,18.74,10.55
1996-12-10,6.07,18.97,10.67
1996-12-9,6.19,19.19,10.71
1996-12-6,6.22,19.19,10.64
1996-12-5,6.19,19.60,10.62
1996-12-4,6.19,19.41,10.76
1996-12-3,6.22,19.53,10.79
1996-12-2,6.22,19.97,11.23
1996-11-29,5.98,19.97,11.31
1996-11-27,6.07,19.86,11.15
1996-11-26,6.01,20.31,11.09
1996-11-25,6.19,20.20,11.28
1996-11-22,6.26,20.08,10.98
1996-11-21,6.07,19.97,11.05
1996-11-20,6.19,20.05,11.17
1996-11-19,6.16,20.12,11.20
1996-11-18,6.13,19.64,11.24
1996-11-15,6.19,19.56,11.34
1996-11-14,6.35,19.67,11.42
1996-11-13,6.33,19.49,11.27
1996-11-12,6.26,19.49,11.08
1996-11-11,6.44,19.55,11.09
1996-11-8,6.50,19.59,11.11
1996-11-7,6.41,19.44,11.17
1996-11-6,6.32,19.33,11.05
1996-11-5,6.32,19.03,10.74
1996-11-4,6.04,19.22,10.59
1996-11-1,6.01,19.25,10.51
1996-10-31,5.70,19.44,10.52
1996-10-30,5.67,19.59,10.44
1996-10-29,5.76,19.77,10.44
1996-10-28,6.07,19.51,10.33
1996-10-25,6.07,19.84,10.43
1996-10-24,6.13,19.66,10.45
1996-10-23,6.13,19.92,10.49
1996-10-22,6.16,20.03,10.40
1996-10-21,6.35,19.88,10.41
1996-10-18,6.58,19.92,10.34
1996-10-17,6.53,19.77,10.34
1996-10-16,6.38,19.74,10.33
1996-10-15,6.26,19.48,10.36
1996-10-14,6.26,19.77,10.33
1996-10-11,6.01,19.40,10.26
1996-10-10,5.99,19.29,10.00
1996-10-9,5.70,19.33,10.10
1996-10-8,5.76,19.51,10.15
1996-10-7,5.73,19.33,10.24
1996-10-4,5.65,19.07,10.17
1996-10-3,5.54,18.96,9.99
1996-10-2,5.85,19.03,9.99
1996-10-1,6.10,18.63,9.85
1996-9-30,5.50,18.52,9.90
1996-9-27,5.53,18.22,9.95
1996-9-26,5.54,18.22,9.83
1996-9-25,5.54,18.37,9.90
1996-9-24,5.58,18.44,9.72
1996-9-23,5.54,18.48,9.58
1996-9-20,5.67,18.40,9.64
1996-9-19,5.79,18.30,9.51
1996-9-18,5.82,18.52,9.44
1996-9-17,5.70,18.67,9.41
1996-9-16,5.54,18.44,9.56
1996-9-13,5.20,18.37,9.56
1996-9-12,5.05,18.15,9.41
1996-9-11,5.23,18.18,9.31
1996-9-10,5.33,17.85,9.31
1996-9-9,5.45,17.93,9.26
1996-9-6,5.70,17.81,9.17
1996-9-5,5.67,17.67,9.01
1996-9-4,5.98,17.63,9.12
1996-9-3,5.98,17.70,9.10
1996-8-30,6.01,17.41,8.99
1996-8-29,6.07,17.52,9.17
1996-8-28,6.16,17.70,9.35
1996-8-27,6.16,17.67,9.36
1996-8-26,5.98,17.52,9.26
1996-8-23,5.91,17.70,9.28
1996-8-22,5.76,17.81,9.16
1996-8-21,5.70,17.52,9.09
1996-8-20,5.82,17.52,9.20
1996-8-19,5.85,17.74,9.20
1996-8-16,5.58,17.44,9.18
1996-8-15,5.51,17.04,9.17
1996-8-14,5.64,17.07,9.24
1996-8-13,5.58,17.22,9.20
1996-8-12,5.70,17.10,9.20
1996-8-9,5.73,16.92,9.06
1996-8-8,5.48,17.21,9.18
1996-8-7,5.54,17.10,9.28
1996-8-6,5.33,17.39,9.36
1996-8-5,5.20,17.47,9.29
1996-8-2,5.36,17.36,9.32
1996-8-1,5.27,17.03,9.02
1996-7-31,5.45,16.95,8.90
1996-7-30,5.30,16.73,8.67
1996-7-29,5.51,16.88,8.66
1996-7-26,5.45,16.92,8.80
1996-7-25,5.20,17.21,8.72
1996-7-24,5.16,16.88,8.64
1996-7-23,5.08,16.92,8.59
1996-7-22,5.02,16.88,8.75
1996-7-19,5.14,17.03,8.89
1996-7-18,5.17,17.21,9.07
1996-7-17,4.18,16.73,8.95
1996-7-16,4.18,17.03,8.75
1996-7-15,4.26,17.36,8.80
1996-7-12,4.48,17.80,9.09
1996-7-11,4.43,17.69,9.07
1996-7-10,4.65,17.50,9.24
1996-7-9,4.71,17.43,9.16
1996-7-8,4.74,17.25,9.07
1996-7-5,4.83,17.25,9.26
1996-7-3,4.80,17.61,9.44
1996-7-2,5.20,17.65,9.47
1996-7-1,5.33,17.54,9.44
1996-6-28,5.20,17.28,9.34
1996-6-27,5.11,17.39,9.42
1996-6-26,4.92,17.54,9.35
1996-6-25,5.11,17.83,9.44
1996-6-24,5.51,17.83,9.40
1996-6-21,5.61,17.76,9.36
1996-6-20,5.64,17.72,9.21
1996-6-19,5.73,17.69,9.21
1996-6-18,5.64,17.43,9.21
1996-6-17,5.85,17.58,9.28
1996-6-14,5.93,17.47,9.23
1996-6-13,6.10,17.47,9.23
1996-6-12,6.01,17.43,9.18
1996-6-11,5.95,17.39,9.11
